g_id,home_team,away_team,home_final_score,away_final_score,date,umpire_HP,umpire_1B,umpire_2B,umpire_3B,start_time,venue_name,weather,wind,elapsed_time,attendance
201900943.0,phi,cin,4.0,1.0,2019-06-08,,,,,,Citizens Bank Park,,,,
201900944.0,nyn,col,5.0,3.0,2019-06-08,,,,,,Citi Field,,,,
201900945.0,sfn,lan,2.0,7.0,2019-06-08,,,,,,Oracle Park,,,,
201900946.0,det,min,9.0,3.0,2019-06-08,,,,,,Comerica Park,,,,
201900947.0,cle,nya,8.0,4.0,2019-06-08,,,,,,Progressive Field,,,,
201900948.0,tex,oak,10.0,5.0,2019-06-08,,,,,,Globe Life Park in Arlington,,,,
201900949.0,tex,oak,3.0,1.0,2019-06-08,,,,,,Globe Life Park in Arlington,,,,
201900950.0,mil,pit,5.0,3.0,2019-06-08,,,,,,Miller Park,,,,
201900951.0,ana,sea,12.0,3.0,2019-06-08,,,,,,Angel Stadium,,,,
201900952.0,chn,sln,9.0,4.0,2019-06-08,,,,,,Wrigley Field,,,,
201900953.0,bos,tba,2.0,9.0,2019-06-08,,,,,,Fenway Park,,,,
201900954.0,bos,tba,5.0,1.0,2019-06-08,,,,,,Fenway Park,,,,
201900955.0,sdn,was,1.0,4.0,2019-06-08,,,,,,Petco Park,,,,
201900956.0,tor,ari,2.0,8.0,2019-06-09,,,,,,Rogers Centre,,,,
201900957.0,mia,atl,6.0,7.0,2019-06-09,,,,,,Marlins Park,,,,
201900958.0,hou,bal,4.0,0.0,2019-06-09,,,,,,Minute Maid Park,,,,
201900959.0,kca,cha,2.0,5.0,2019-06-09,,,,,,Kauffman Stadium,,,,
201900960.0,phi,cin,3.0,4.0,2019-06-09,,,,,,Citizens Bank Park,,,,
201900961.0,nyn,col,6.0,1.0,2019-06-09,,,,,,Citi Field,,,,
201900962.0,sfn,lan,0.0,1.0,2019-06-09,,,,,,Oracle Park,,,,
201900963.0,det,min,2.0,12.0,2019-06-09,,,,,,Comerica Park,,,,
201900964.0,cle,nya,6.0,7.0,2019-06-09,,,,,,Progressive Field,,,,
201900965.0,tex,oak,8.0,9.0,2019-06-09,,,,,,Globe Life Park in Arlington,,,,
201900966.0,mil,pit,5.0,2.0,2019-06-09,,,,,,Miller Park,,,,
201900967.0,ana,sea,3.0,9.0,2019-06-09,,,,,,Angel Stadium,,,,
201900968.0,chn,sln,5.0,1.0,2019-06-09,,,,,,Wrigley Field,,,,
201900969.0,bos,tba,1.0,6.0,2019-06-09,,,,,,Fenway Park,,,,
201900970.0,sdn,was,2.0,5.0,2019-06-09,,,,,,Petco Park,,,,
201900971.0,phi,ari,8.0,13.0,2019-06-10,,,,,,Citizens Bank Park,,,,
201900972.0,col,chn,6.0,5.0,2019-06-10,,,,,,Coors Field,,,,
201900973.0,ana,lan,5.0,3.0,2019-06-10,,,,,,Angel Stadium,,,,
201900974.0,tba,oak,6.0,2.0,2019-06-10,,,,,,Tropicana Field,,,,
201900975.0,atl,pit,13.0,7.0,2019-06-10,,,,,,SunTrust Park,,,,
201900976.0,mia,sln,1.0,4.0,2019-06-10,,,,,,Marlins Park,,,,
201900977.0,bos,tex,3.0,4.0,2019-06-10,,,,,,Fenway Park,,,,
201900978.0,cha,was,1.0,12.0,2019-06-10,,,,,,Guaranteed Rate Field,,,,
201900979.0,phi,ari,7.0,4.0,2019-06-11,,,,,,Citizens Bank Park,,,,
201900980.0,col,chn,10.0,3.0,2019-06-11,,,,,,Coors Field,,,,
201900981.0,cle,cin,2.0,1.0,2019-06-11,,,,,,Progressive Field,,,,
201900982.0,kca,det,3.0,2.0,2019-06-11,,,,,,Kauffman Stadium,,,,
201900983.0,ana,lan,5.0,3.0,2019-06-11,,,,,,Angel Stadium,,,,
201900984.0,hou,mil,10.0,8.0,2019-06-11,,,,,,Minute Maid Park,,,,
201900985.0,nya,nyn,12.0,5.0,2019-06-11,,,,,,Yankee Stadium,,,,
201900986.0,nya,nyn,4.0,10.0,2019-06-11,,,,,,Yankee Stadium,,,,
201900987.0,tba,oak,3.0,4.0,2019-06-11,,,,,,Tropicana Field,,,,
201900988.0,atl,pit,7.0,5.0,2019-06-11,,,,,,SunTrust Park,,,,
201900989.0,sfn,sdn,6.0,5.0,2019-06-11,,,,,,Oracle Park,,,,
201900990.0,min,sea,6.0,5.0,2019-06-11,,,,,,Target Field,,,,
201900991.0,mia,sln,1.0,7.0,2019-06-11,,,,,,Marlins Park,,,,
201900992.0,bos,tex,5.0,9.0,2019-06-11,,,,,,Fenway Park,,,,
201900993.0,bal,tor,4.0,2.0,2019-06-11,,,,,,Oriole Park at Camden Yards,,,,
201900994.0,cha,was,7.0,5.0,2019-06-11,,,,,,Guaranteed Rate Field,,,,
201900995.0,phi,ari,0.0,2.0,2019-06-12,,,,,,Citizens Bank Park,,,,
201900996.0,col,chn,1.0,10.0,2019-06-12,,,,,,Coors Field,,,,
201900997.0,cle,cin,2.0,7.0,2019-06-12,,,,,,Progressive Field,,,,
201900998.0,kca,det,2.0,3.0,2019-06-12,,,,,,Kauffman Stadium,,,,
201900999.0,hou,mil,3.0,6.0,2019-06-12,,,,,,Minute Maid Park,,,,
201901000.0,tba,oak,2.0,6.0,2019-06-12,,,,,,Tropicana Field,,,,
201901001.0,atl,pit,8.0,7.0,2019-06-12,,,,,,SunTrust Park,,,,
201901002.0,sfn,sdn,4.0,2.0,2019-06-12,,,,,,Oracle Park,,,,
201901003.0,min,sea,6.0,9.0,2019-06-12,,,,,,Target Field,,,,
201901004.0,mia,sln,9.0,0.0,2019-06-12,,,,,,Marlins Park,,,,
201901005.0,bos,tex,4.0,3.0,2019-06-12,,,,,,Fenway Park,,,,
201901006.0,bal,tor,6.0,8.0,2019-06-12,,,,,,Oriole Park at Camden Yards,,,,
201901007.0,tba,ana,3.0,5.0,2019-06-13,,,,,,Tropicana Field,,,,
201901008.0,was,ari,0.0,5.0,2019-06-13,,,,,,Nationals Park,,,,
201901009.0,lan,chn,7.0,3.0,2019-06-13,,,,,,Dodger Stadium,,,,
201901010.0,kca,det,7.0,3.0,2019-06-13,,,,,,TD Ameritrade Park,,,,
201901011.0,cha,nya,5.0,4.0,2019-06-13,,,,,,Guaranteed Rate Field,,,,
201901012.0,atl,pit,6.0,5.0,2019-06-13,,,,,,SunTrust Park,,,,
201901013.0,col,sdn,9.0,6.0,2019-06-13,,,,,,Coors Field,,,,
201901014.0,min,sea,10.0,5.0,2019-06-13,,,,,,Target Field,,,,
201901015.0,nyn,sln,4.0,5.0,2019-06-13,,,,,,Citi Field,,,,
201901016.0,bos,tex,7.0,6.0,2019-06-13,,,,,,Fenway Park,,,,
201901017.0,bal,tor,3.0,12.0,2019-06-13,,,,,,Oriole Park at Camden Yards,,,,
201901018.0,tba,ana,9.0,4.0,2019-06-14,,,,,,Tropicana Field,,,,
201901019.0,was,ari,7.0,3.0,2019-06-14,,,,,,Nationals Park,,,,
201901020.0,bal,bos,2.0,13.0,2019-06-14,,,,,,Oriole Park at Camden Yards,,,,
201901021.0,lan,chn,5.0,3.0,2019-06-14,,,,,,Dodger Stadium,,,,
201901022.0,det,cle,4.0,13.0,2019-06-14,,,,,,Comerica Park,,,,
201901023.0,min,kca,2.0,0.0,2019-06-14,,,,,,Target Field,,,,
201901024.0,sfn,mil,5.0,3.0,2019-06-14,,,,,,Oracle Park,,,,
201901025.0,cha,nya,10.0,2.0,2019-06-14,,,,,,Guaranteed Rate Field,,,,
201901026.0,atl,phi,9.0,8.0,2019-06-14,,,,,,SunTrust Park,,,,
201901027.0,mia,pit,0.0,11.0,2019-06-14,,,,,,Marlins Park,,,,
201901028.0,col,sdn,12.0,16.0,2019-06-14,,,,,,Coors Field,,,,
201901029.0,oak,sea,2.0,9.0,2019-06-14,,,,,,Oakland Coliseum,,,,
201901030.0,nyn,sln,5.0,9.0,2019-06-14,,,,,,Citi Field,,,,
201901031.0,cin,tex,1.0,7.0,2019-06-14,,,,,,Great American Ball Park,,,,
201901032.0,hou,tor,15.0,2.0,2019-06-14,,,,,,Minute Maid Park,,,,
201901033.0,tba,ana,3.0,5.0,2019-06-15,,,,,,Tropicana Field,,,,
201901034.0,was,ari,3.0,10.0,2019-06-15,,,,,,Nationals Park,,,,
201901035.0,bal,bos,2.0,7.0,2019-06-15,,,,,,Oriole Park at Camden Yards,,,,
201901036.0,lan,chn,1.0,2.0,2019-06-15,,,,,,Dodger Stadium,,,,
201901037.0,det,cle,2.0,4.0,2019-06-15,,,,,,Comerica Park,,,,
201901038.0,min,kca,5.0,4.0,2019-06-15,,,,,,Target Field,,,,
201901039.0,sfn,mil,8.0,7.0,2019-06-15,,,,,,Oracle Park,,,,
201901040.0,cha,nya,4.0,8.0,2019-06-15,,,,,,Guaranteed Rate Field,,,,
201901041.0,atl,phi,5.0,6.0,2019-06-15,,,,,,SunTrust Park,,,,
201901042.0,mia,pit,4.0,3.0,2019-06-15,,,,,,Marlins Park,,,,
201901043.0,col,sdn,14.0,8.0,2019-06-15,,,,,,Coors Field,,,,
201901044.0,oak,sea,11.0,2.0,2019-06-15,,,,,,Oakland Coliseum,,,,
201901045.0,nyn,sln,8.0,7.0,2019-06-15,,,,,,Citi Field,,,,
201901046.0,cin,tex,3.0,4.0,2019-06-15,,,,,,Great American Ball Park,,,,
201901047.0,hou,tor,7.0,2.0,2019-06-15,,,,,,Minute Maid Park,,,,
201901048.0,tba,ana,6.0,5.0,2019-06-16,,,,,,Tropicana Field,,,,
201901049.0,was,ari,15.0,5.0,2019-06-16,,,,,,Nationals Park,,,,
201901050.0,bal,bos,6.0,8.0,2019-06-16,,,,,,Oriole Park at Camden Yards,,,,
201901051.0,lan,chn,3.0,2.0,2019-06-16,,,,,,Dodger Stadium,,,,
201901052.0,det,cle,0.0,8.0,2019-06-16,,,,,,Comerica Park,,,,
201901053.0,min,kca,6.0,8.0,2019-06-16,,,,,,Target Field,,,,
201901054.0,sfn,mil,3.0,5.0,2019-06-16,,,,,,Oracle Park,,,,
201901055.0,cha,nya,3.0,10.0,2019-06-16,,,,,,Guaranteed Rate Field,,,,
201901056.0,atl,phi,15.0,1.0,2019-06-16,,,,,,SunTrust Park,,,,
201901057.0,mia,pit,4.0,5.0,2019-06-16,,,,,,Marlins Park,,,,
201901058.0,col,sdn,13.0,14.0,2019-06-16,,,,,,Coors Field,,,,
201901059.0,oak,sea,3.0,6.0,2019-06-16,,,,,,Oakland Coliseum,,,,
201901060.0,nyn,sln,3.0,4.0,2019-06-16,,,,,,Citi Field,,,,
201901061.0,cin,tex,11.0,3.0,2019-06-16,,,,,,Great American Ball Park,,,,
201901062.0,hou,tor,0.0,12.0,2019-06-16,,,,,,Minute Maid Park,,,,
201901063.0,tor,ana,5.0,10.0,2019-06-17,,,,,,Rogers Centre,,,,
201901064.0,oak,bal,3.0,2.0,2019-06-17,,,,,,Oakland Coliseum,,,,
201901065.0,min,bos,0.0,2.0,2019-06-17,,,,,,Target Field,,,,
201901066.0,tex,cle,7.0,2.0,2019-06-17,,,,,,Globe Life Park in Arlington,,,,
201901067.0,cin,hou,3.0,2.0,2019-06-17,,,,,,Great American Ball Park,,,,
201901068.0,sea,kca,4.0,6.0,2019-06-17,,,,,,T-Mobile Park,,,,
201901069.0,sln,mia,5.0,0.0,2019-06-17,,,,,,Busch Stadium,,,,
201901070.0,sdn,mil,2.0,0.0,2019-06-17,,,,,,Petco Park,,,,
201901071.0,atl,nyn,12.0,3.0,2019-06-17,,,,,,SunTrust Park,,,,
201901072.0,lan,sfn,2.0,3.0,2019-06-17,,,,,,Dodger Stadium,,,,
201901073.0,nya,tba,3.0,0.0,2019-06-17,,,,,,Yankee Stadium,,,,
201901074.0,tor,ana,1.0,3.0,2019-06-18,,,,,,Rogers Centre,,,,
201901075.0,oak,bal,16.0,2.0,2019-06-18,,,,,,Oakland Coliseum,,,,
201901076.0,min,bos,4.0,3.0,2019-06-18,,,,,,Target Field,,,,
201901077.0,chn,cha,1.0,3.0,2019-06-18,,,,,,Wrigley Field,,,,
201901078.0,tex,cle,3.0,10.0,2019-06-18,,,,,,Globe Life Park in Arlington,,,,
201901079.0,ari,col,1.0,8.0,2019-06-18,,,,,,Chase Field,,,,
201901080.0,pit,det,4.0,5.0,2019-06-18,,,,,,PNC Park,,,,
201901081.0,cin,hou,4.0,3.0,2019-06-18,,,,,,Great American Ball Park,,,,
201901082.0,sea,kca,0.0,9.0,2019-06-18,,,,,,T-Mobile Park,,,,
201901083.0,sln,mia,0.0,6.0,2019-06-18,,,,,,Busch Stadium,,,,
201901084.0,sdn,mil,4.0,1.0,2019-06-18,,,,,,Petco Park,,,,
201901085.0,atl,nyn,2.0,10.0,2019-06-18,,,,,,SunTrust Park,,,,
201901086.0,lan,sfn,9.0,0.0,2019-06-18,,,,,,Dodger Stadium,,,,
201901087.0,nya,tba,6.0,3.0,2019-06-18,,,,,,Yankee Stadium,,,,
201901088.0,tor,ana,6.0,11.0,2019-06-19,,,,,,Rogers Centre,,,,
201901089.0,oak,bal,8.0,3.0,2019-06-19,,,,,,Oakland Coliseum,,,,
201901090.0,min,bos,4.0,9.0,2019-06-19,,,,,,Target Field,,,,
201901091.0,chn,cha,7.0,3.0,2019-06-19,,,,,,Wrigley Field,,,,
201901092.0,tex,cle,4.0,10.0,2019-06-19,,,,,,Globe Life Park in Arlington,,,,
201901093.0,ari,col,4.0,6.0,2019-06-19,,,,,,Chase Field,,,,
201901094.0,pit,det,8.0,7.0,2019-06-19,,,,,,PNC Park,,,,
201901095.0,cin,hou,3.0,2.0,2019-06-19,,,,,,Great American Ball Park,,,,
201901096.0,sea,kca,8.0,2.0,2019-06-19,,,,,,T-Mobile Park,,,,
201901097.0,sln,mia,2.0,1.0,2019-06-19,,,,,,Busch Stadium,,,,
201901098.0,sdn,mil,8.0,7.0,2019-06-19,,,,,,Petco Park,,,,
201901099.0,atl,nyn,7.0,2.0,2019-06-19,,,,,,SunTrust Park,,,,
201901100.0,was,phi,6.0,2.0,2019-06-19,,,,,,Nationals Park,,,,
201901101.0,was,phi,2.0,0.0,2019-06-19,,,,,,Nationals Park,,,,
201901102.0,lan,sfn,9.0,2.0,2019-06-19,,,,,,Dodger Stadium,,,,
201901103.0,nya,tba,12.0,1.0,2019-06-19,,,,,,Yankee Stadium,,,,
201901104.0,tor,ana,7.0,5.0,2019-06-20,,,,,,Rogers Centre,,,,
201901105.0,sea,bal,5.0,2.0,2019-06-20,,,,,,T-Mobile Park,,,,
201901106.0,mil,cin,1.0,7.0,2019-06-20,,,,,,Miller Park,,,,
201901107.0,tex,cle,4.0,2.0,2019-06-20,,,,,,Globe Life Park in Arlington,,,,
201901108.0,ari,col,4.0,6.0,2019-06-20,,,,,,Chase Field,,,,
201901109.0,nya,hou,10.0,6.0,2019-06-20,,,,,,Yankee Stadium,,,,
201901110.0,sln,mia,6.0,7.0,2019-06-20,,,,,,Busch Stadium,,,,
201901111.0,kca,min,4.0,1.0,2019-06-20,,,,,,Kauffman Stadium,,,,
201901112.0,chn,nyn,7.0,4.0,2019-06-20,,,,,,Wrigley Field,,,,
201901113.0,was,phi,7.0,4.0,2019-06-20,,,,,,Nationals Park,,,,
201901114.0,lan,sfn,9.0,8.0,2019-06-20,,,,,,Dodger Stadium,,,,
201901115.0,oak,tba,5.0,4.0,2019-06-20,,,,,,Oakland Coliseum,,,,
201901116.0,sln,ana,5.0,1.0,2019-06-21,,,,,,Busch Stadium,,,,
201901117.0,was,atl,4.0,3.0,2019-06-21,,,,,,Nationals Park,,,,
201901118.0,sea,bal,10.0,9.0,2019-06-21,,,,,,T-Mobile Park,,,,
201901119.0,tex,cha,4.0,5.0,2019-06-21,,,,,,Globe Life Park in Arlington,,,,
201901120.0,mil,cin,7.0,11.0,2019-06-21,,,,,,Miller Park,,,,
201901121.0,lan,col,4.0,2.0,2019-06-21,,,,,,Dodger Stadium,,,,
201901122.0,cle,det,7.0,6.0,2019-06-21,,,,,,Progressive Field,,,,
201901123.0,nya,hou,4.0,1.0,2019-06-21,,,,,,Yankee Stadium,,,,
201901124.0,phi,mia,1.0,2.0,2019-06-21,,,,,,Citizens Bank Park,,,,
201901125.0,kca,min,7.0,8.0,2019-06-21,,,,,,Kauffman Stadium,,,,
201901126.0,chn,nyn,4.0,5.0,2019-06-21,,,,,,Wrigley Field,,,,
201901127.0,pit,sdn,2.0,1.0,2019-06-21,,,,,,PNC Park,,,,
201901128.0,ari,sfn,5.0,11.0,2019-06-21,,,,,,Chase Field,,,,
201901129.0,oak,tba,3.0,5.0,2019-06-21,,,,,,Oakland Coliseum,,,,
201901130.0,bos,tor,7.0,5.0,2019-06-21,,,,,,Fenway Park,,,,
201901131.0,sln,ana,4.0,2.0,2019-06-22,,,,,,Busch Stadium,,,,
201901132.0,was,atl,9.0,13.0,2019-06-22,,,,,,Nationals Park,,,,
201901133.0,sea,bal,4.0,8.0,2019-06-22,,,,,,T-Mobile Park,,,,
201901134.0,tex,cha,6.0,5.0,2019-06-22,,,,,,Globe Life Park in Arlington,,,,
201901135.0,mil,cin,6.0,5.0,2019-06-22,,,,,,Miller Park,,,,
201901136.0,lan,col,5.0,4.0,2019-06-22,,,,,,Dodger Stadium,,,,
201901137.0,cle,det,2.0,0.0,2019-06-22,,,,,,Progressive Field,,,,
201901138.0,nya,hou,7.0,5.0,2019-06-22,,,,,,Yankee Stadium,,,,
201901139.0,phi,mia,3.0,5.0,2019-06-22,,,,,,Citizens Bank Park,,,,
201901140.0,kca,min,3.0,5.0,2019-06-22,,,,,,Kauffman Stadium,,,,
201901141.0,chn,nyn,2.0,10.0,2019-06-22,,,,,,Wrigley Field,,,,
201901142.0,pit,sdn,6.0,3.0,2019-06-22,,,,,,PNC Park,,,,
201901143.0,ari,sfn,4.0,7.0,2019-06-22,,,,,,Chase Field,,,,
201901144.0,oak,tba,4.0,2.0,2019-06-22,,,,,,Oakland Coliseum,,,,
201901145.0,bos,tor,7.0,8.0,2019-06-22,,,,,,Fenway Park,,,,
201901146.0,sln,ana,4.0,6.0,2019-06-23,,,,,,Busch Stadium,,,,
201901147.0,was,atl,3.0,4.0,2019-06-23,,,,,,Nationals Park,,,,
201901148.0,sea,bal,13.0,3.0,2019-06-23,,,,,,T-Mobile Park,,,,
201901149.0,tex,cha,7.0,4.0,2019-06-23,,,,,,Globe Life Park in Arlington,,,,
201901150.0,mil,cin,7.0,5.0,2019-06-23,,,,,,Miller Park,,,,
201901151.0,lan,col,6.0,3.0,2019-06-23,,,,,,Dodger Stadium,,,,
201901152.0,cle,det,8.0,3.0,2019-06-23,,,,,,Progressive Field,,,,
201901153.0,nya,hou,4.0,9.0,2019-06-23,,,,,,Yankee Stadium,,,,
201901154.0,phi,mia,4.0,6.0,2019-06-23,,,,,,Citizens Bank Park,,,,
201901155.0,kca,min,6.0,1.0,2019-06-23,,,,,,Kauffman Stadium,,,,
201901156.0,chn,nyn,5.0,3.0,2019-06-23,,,,,,Wrigley Field,,,,
201901157.0,pit,sdn,11.0,10.0,2019-06-23,,,,,,PNC Park,,,,
201901158.0,ari,sfn,3.0,2.0,2019-06-23,,,,,,Chase Field,,,,
201901159.0,oak,tba,2.0,8.0,2019-06-23,,,,,,Oakland Coliseum,,,,
201901160.0,bos,tor,1.0,6.0,2019-06-23,,,,,,Fenway Park,,,,
201901161.0,chn,atl,8.0,3.0,2019-06-24,,,,,,Wrigley Field,,,,
201901162.0,bos,cha,6.0,5.0,2019-06-24,,,,,,Fenway Park,,,,
201901163.0,sfn,col,0.0,2.0,2019-06-24,,,,,,Oracle Park,,,,
201901164.0,cle,kca,3.0,2.0,2019-06-24,,,,,,Progressive Field,,,,
201901165.0,ari,lan,8.0,5.0,2019-06-24,,,,,,Chase Field,,,,
201901166.0,phi,nyn,13.0,7.0,2019-06-24,,,,,,Citizens Bank Park,,,,
201901167.0,nya,tor,10.0,8.0,2019-06-24,,,,,,Yankee Stadium,,,,
201901168.0,chn,atl,2.0,3.0,2019-06-25,,,,,,Wrigley Field,,,,
201901169.0,bos,cha,6.0,3.0,2019-06-25,,,,,,Fenway Park,,,,
201901170.0,ana,cin,5.0,1.0,2019-06-25,,,,,,Angel Stadium,,,,
201901171.0,sfn,col,4.0,2.0,2019-06-25,,,,,,Oracle Park,,,,
201901172.0,cle,kca,6.0,8.0,2019-06-25,,,,,,Progressive Field,,,,
201901173.0,ari,lan,2.0,3.0,2019-06-25,,,,,,Chase Field,,,,
201901174.0,phi,nyn,7.0,5.0,2019-06-25,,,,,,Citizens Bank Park,,,,
201901175.0,sln,oak,3.0,7.0,2019-06-25,,,,,,Busch Stadium,,,,
201901176.0,hou,pit,5.0,1.0,2019-06-25,,,,,,Minute Maid Park,,,,
201901177.0,bal,sdn,3.0,8.0,2019-06-25,,,,,,Oriole Park at Camden Yards,,,,
201901178.0,mil,sea,3.0,8.0,2019-06-25,,,,,,Miller Park,,,,
201901179.0,min,tba,9.0,4.0,2019-06-25,,,,,,Target Field,,,,
201901180.0,det,tex,3.0,5.0,2019-06-25,,,,,,Comerica Park,,,,
201901181.0,nya,tor,4.0,3.0,2019-06-25,,,,,,Yankee Stadium,,,,
201901182.0,mia,was,1.0,6.0,2019-06-25,,,,,,Marlins Park,,,,
201901183.0,chn,atl,3.0,5.0,2019-06-26,,,,,,Wrigley Field,,,,
201901184.0,bos,cha,7.0,8.0,2019-06-26,,,,,,Fenway Park,,,,
201901185.0,ana,cin,5.0,1.0,2019-06-26,,,,,,Angel Stadium,,,,
201901186.0,sfn,col,3.0,6.0,2019-06-26,,,,,,Oracle Park,,,,
201901187.0,cle,kca,5.0,3.0,2019-06-26,,,,,,Progressive Field,,,,
201901188.0,ari,lan,8.0,2.0,2019-06-26,,,,,,Chase Field,,,,
201901189.0,phi,nyn,5.0,4.0,2019-06-26,,,,,,Citizens Bank Park,,,,
201901190.0,sln,oak,0.0,2.0,2019-06-26,,,,,,Busch Stadium,,,,
201901191.0,hou,pit,2.0,14.0,2019-06-26,,,,,,Minute Maid Park,,,,
201901192.0,bal,sdn,5.0,10.0,2019-06-26,,,,,,Oriole Park at Camden Yards,,,,
201901193.0,mil,sea,2.0,4.0,2019-06-26,,,,,,Miller Park,,,,
201901194.0,min,tba,6.0,4.0,2019-06-26,,,,,,Target Field,,,,
201901195.0,det,tex,1.0,4.0,2019-06-26,,,,,,Comerica Park,,,,
201901196.0,nya,tor,8.0,7.0,2019-06-26,,,,,,Yankee Stadium,,,,
201901197.0,mia,was,5.0,7.0,2019-06-26,,,,,,Marlins Park,,,,
201901198.0,sfn,ari,1.0,5.0,2019-06-27,,,,,,Oracle Park,,,,
201901199.0,chn,atl,9.0,7.0,2019-06-27,,,,,,Wrigley Field,,,,
201901200.0,col,lan,8.0,12.0,2019-06-27,,,,,,Coors Field,,,,
201901201.0,phi,nyn,6.0,3.0,2019-06-27,,,,,,Citizens Bank Park,,,,
201901202.0,ana,oak,8.0,3.0,2019-06-27,,,,,,Angel Stadium,,,,
201901203.0,hou,pit,0.0,10.0,2019-06-27,,,,,,Minute Maid Park,,,,
201901204.0,mil,sea,4.0,2.0,2019-06-27,,,,,,Miller Park,,,,
201901205.0,min,tba,2.0,5.0,2019-06-27,,,,,,Target Field,,,,
201901206.0,det,tex,1.0,3.0,2019-06-27,,,,,,Comerica Park,,,,
201901207.0,mia,was,5.0,8.0,2019-06-27,,,,,,Marlins Park,,,,
201901208.0,sfn,ari,6.0,3.0,2019-06-28,,,,,,Oracle Park,,,,
201901209.0,nyn,atl,2.0,6.0,2019-06-28,,,,,,Citi Field,,,,
201901210.0,cin,chn,6.0,3.0,2019-06-28,,,,,,Great American Ball Park,,,,
201901211.0,bal,cle,13.0,0.0,2019-06-28,,,,,,Oriole Park at Camden Yards,,,,
201901212.0,tor,kca,6.0,2.0,2019-06-28,,,,,,Rogers Centre,,,,
201901213.0,col,lan,13.0,9.0,2019-06-28,,,,,,Coors Field,,,,
201901214.0,cha,min,6.0,4.0,2019-06-28,,,,,,Guaranteed Rate Field,,,,
201901215.0,ana,oak,2.0,7.0,2019-06-28,,,,,,Angel Stadium,,,,
201901216.0,mia,phi,6.0,2.0,2019-06-28,,,,,,Marlins Park,,,,
201901217.0,mil,pit,2.0,3.0,2019-06-28,,,,,,Miller Park,,,,
201901218.0,hou,sea,2.0,1.0,2019-06-28,,,,,,Minute Maid Park,,,,
201901219.0,sdn,sln,3.0,1.0,2019-06-28,,,,,,Petco Park,,,,
201901220.0,tba,tex,0.0,5.0,2019-06-28,,,,,,Tropicana Field,,,,
201901221.0,det,was,1.0,3.0,2019-06-28,,,,,,Comerica Park,,,,
201901222.0,sfn,ari,3.0,4.0,2019-06-29,,,,,,Oracle Park,,,,
201901223.0,nyn,atl,4.0,5.0,2019-06-29,,,,,,Citi Field,,,,
201901224.0,cin,chn,0.0,6.0,2019-06-29,,,,,,Great American Ball Park,,,,
201901225.0,bal,cle,13.0,0.0,2019-06-29,,,,,,Oriole Park at Camden Yards,,,,
201901226.0,tor,kca,7.0,5.0,2019-06-29,,,,,,Rogers Centre,,,,
201901227.0,col,lan,5.0,3.0,2019-06-29,,,,,,Coors Field,,,,
201901228.0,cha,min,3.0,10.0,2019-06-29,,,,,,Guaranteed Rate Field,,,,
201901229.0,bos,nya,13.0,17.0,2019-06-29,,,,,,London Stadium,,,,
201901230.0,ana,oak,0.0,4.0,2019-06-29,,,,,,Angel Stadium,,,,
201901231.0,mia,phi,9.0,6.0,2019-06-29,,,,,,Marlins Park,,,,
201901232.0,mil,pit,3.0,1.0,2019-06-29,,,,,,Miller Park,,,,
201901233.0,hou,sea,6.0,5.0,2019-06-29,,,,,,Minute Maid Park,,,,
201901234.0,sdn,sln,12.0,2.0,2019-06-29,,,,,,Petco Park,,,,
201901235.0,tba,tex,5.0,2.0,2019-06-29,,,,,,Tropicana Field,,,,
201901236.0,det,was,7.0,5.0,2019-06-29,,,,,,Comerica Park,,,,
201901237.0,sfn,ari,10.0,4.0,2019-06-30,,,,,,Oracle Park,,,,
201901238.0,nyn,atl,8.0,5.0,2019-06-30,,,,,,Citi Field,,,,
201901239.0,cin,chn,8.0,6.0,2019-06-30,,,,,,Great American Ball Park,,,,
201901240.0,bal,cle,0.0,2.0,2019-06-30,,,,,,Oriole Park at Camden Yards,,,,
201901241.0,tor,kca,6.0,7.0,2019-06-30,,,,,,Rogers Centre,,,,
201901242.0,col,lan,5.0,10.0,2019-06-30,,,,,,Coors Field,,,,
201901243.0,cha,min,4.0,3.0,2019-06-30,,,,,,Guaranteed Rate Field,,,,
201901244.0,bos,nya,8.0,12.0,2019-06-30,,,,,,London Stadium,,,,
201901245.0,ana,oak,3.0,12.0,2019-06-30,,,,,,Angel Stadium,,,,
201901246.0,mia,phi,6.0,13.0,2019-06-30,,,,,,Marlins Park,,,,
201901247.0,mil,pit,2.0,1.0,2019-06-30,,,,,,Miller Park,,,,
201901248.0,hou,sea,6.0,1.0,2019-06-30,,,,,,Minute Maid Park,,,,
201901249.0,sdn,sln,3.0,5.0,2019-06-30,,,,,,Petco Park,,,,
201901250.0,tba,tex,6.0,2.0,2019-06-30,,,,,,Tropicana Field,,,,
201901251.0,det,was,1.0,2.0,2019-06-30,,,,,,Comerica Park,,,,
201901252.0,tba,bal,6.0,3.0,2019-07-01,,,,,,Tropicana Field,,,,
201901253.0,pit,chn,18.0,5.0,2019-07-01,,,,,,PNC Park,,,,
201901254.0,tor,kca,11.0,4.0,2019-07-01,,,,,,Rogers Centre,,,,
201901255.0,cin,mil,6.0,8.0,2019-07-01,,,,,,Great American Ball Park,,,,
201901256.0,sdn,sfn,2.0,13.0,2019-07-01,,,,,,Petco Park,,,,
201901257.0,tex,ana,4.0,9.0,2019-07-02,,,,,,Globe Life Park in Arlington,,,,
