ab_id,des,event_num,g_id,player_id,date,BS,CORRECT,team,is_home_team
2018001786,Detroit Tigers Manager Ron Gardenhire ejected by 1B umpire Bill Welke.  ,831,201800022,114599,3/30/18,,,det,TRUE
2018002747,Atlanta Braves Manager Brian Snitker ejected by 2B umpire Jerry Layne.  ,284,201800035,492535,3/31/18,,,atl,TRUE
2018003394,Houston Astros first baseman Marwin Gonzalez ejected by 1B umpire Jerry Meals.  ,529,201800043,503556,4/1/18,Y,IC,hou,FALSE
2018006994,Milwaukee Brewers third baseman Travis Shaw ejected by HP umpire Brian O'Nora.  ,432,201800090,543768,4/5/18,Y,I,mil,TRUE
2018007378,Washington Nationals shortstop Trea Turner ejected by HP umpire Doug Eddings.  ,372,201800095,607208,4/5/18,Y,I,was,TRUE
2018009081,Washington Nationals third baseman Anthony Rendon ejected by HP umpire Marty Foster.  ,193,201800116,543685,4/7/18,Y,I,was,TRUE
2018009081,Washington Nationals Manager Dave Martinez ejected by HP umpire Marty Foster.  ,195,201800116,118363,4/7/18,Y,I,was,TRUE
2018009511,Arizona Diamondbacks Manager Torey Lovullo ejected by HP umpire Tim Timmons.  ,72,201800122,117950,4/8/18,Y,C,azn,FALSE
2018011202,San Diego Padres Manager Andy Green ejected by 2B umpire Brian Gorman.  ,413,201800144,433477,4/9/18,,,sdn,FALSE
2018013268,Boston Red Sox pitcher Joe Kelly ejected by HP umpire Hunter Wendelstedt.  ,515,201800170,523260,4/11/18,,,bos,TRUE
2018013268,New York Yankees designated hitter Tyler Austin ejected by HP umpire Hunter Wendelstedt.  ,517,201800170,592122,4/11/18,,,nya,FALSE
2018013268,New York Yankees pitcher Tommy Kahnle ejected by HP umpire Hunter Wendelstedt.  ,519,201800170,592454,4/11/18,,,nya,FALSE
2018013268,New York Yankees Third Base Coach Phil Nevin ejected by HP umpire Hunter Wendelstedt.  ,521,201800170,119732,4/11/18,,,nya,FALSE
2018013548,San Diego Padres catcher A.  J.   Ellis ejected by HP umpire Brian Gorman.  ,168,201800174,454560,4/11/18,,,sdn,FALSE
2018013548,San Diego Padres pitcher Luis Perdomo ejected by HP umpire Brian Gorman.  ,170,201800174,606131,4/11/18,,,sdn,FALSE
2018013548,Colorado Rockies third baseman Nolan Arenado ejected by HP umpire Brian Gorman.  ,172,201800174,571448,4/11/18,,,col,TRUE
2018013548,Colorado Rockies pitcher German Marquez ejected by HP umpire Brian Gorman.  ,180,201800174,608566,4/11/18,,,col,TRUE
2018013548,Colorado Rockies left fielder Gerardo Parra ejected by HP umpire Brian Gorman.  ,182,201800174,467827,4/11/18,,,col,TRUE
2018016676,Milwaukee Brewers Manager Craig Counsell ejected by HP umpire Hunter Wendelstedt.  ,330,201800215,112736,4/15/18,Y,I,mil,FALSE
2018017961,Los Angeles Angels designated hitter Albert Pujols ejected by HP umpire Vic Carapazza.  ,432,201800232,405395,4/17/18,Y,C,laa,FALSE
2018023281,Chicago Cubs Assistant Hitting Coach Andy Haines ejected by HP umpire Cory Blaser.  ,24,201800301,534388,4/22/18,,,chn,FALSE
2018023281,Chicago Cubs Hitting Coach Chili Davis ejected by HP umpire Cory Blaser.  ,27,201800301,113099,4/22/18,,,chn,FALSE
2018025871,Chicago White Sox Manager Rick Renteria ejected by HP umpire Mike Estabrook.  ,370,201800334,121075,4/24/18,Y,I,cha,TRUE
2018027580,Pittsburgh Pirates Manager Clint Hurdle ejected by 2B umpire Mike Winters.  ,468,201800356,116346,4/26/18,,,pit,TRUE
2018028631,New York Yankees Bench Coach Josh Bard ejected by HP umpire Alan Porter.  ,179,201800370,408036,4/27/18,Y,C,nya,FALSE
2018029707,San Francisco Giants Pitching Coach Curt Young ejected by HP umpire Tripp Gibson III.  ,309,201800384,124689,4/28/18,Y,I,sfn,TRUE
2018034651,Toronto Blue Jays Manager John Gibbons ejected by HP umpire Dan Bellino.  ,145,201800449,114744,5/2/18,,,tor,FALSE
2018035928,Cleveland Indians first baseman Yonder Alonso ejected by HP umpire Tim Timmons.  ,513,201800465,475174,5/4/18,Y,I,cle,FALSE
2018037335,Arizona Diamondbacks pitcher Archie Bradley ejected by 3B umpire Dan Iassogna.  ,663,201800483,605151,5/5/18,,,azn,FALSE
2018037854,Toronto Blue Jays Manager John Gibbons ejected by HP umpire CB Bucknor.  ,539,201800490,114744,5/5/18,Y,I,tor,FALSE
2018038994,Toronto Blue Jays Manager John Gibbons ejected by HP umpire Jeremie Rehak.  ,497,201800505,114744,5/6/18,,,tor,FALSE
2018042807,Los Angeles Dodgers left fielder Matt Kemp ejected by HP umpire Alan Porter.  ,455,201800555,461314,5/11/18,Y,C,lan,TRUE
2018044404,Detroit Tigers Manager Ron Gardenhire ejected by HP umpire Carlos Torres.  ,397,201800575,114599,5/12/18,Y,C,det,TRUE
2018044899,Arizona Diamondbacks right fielder Steven Souza Jr.   ejected by HP umpire Doug Eddings.  ,591,201800581,519306,5/12/18,Y,I,azn,FALSE
2018046618,Minnesota Twins left fielder Robbie Grossman ejected by HP umpire D.  J.   Reyburn.  ,287,201800604,543257,5/14/18,Y,C,min,TRUE
2018047656,Seattle Mariners Manager Scott Servais ejected by 1B umpire Jeff Nelson.  ,716,201800618,122011,5/15/18,,,sea,TRUE
2018048876,San Francisco Giants shortstop Brandon Crawford ejected by HP umpire Chris Segal.  ,772,201800634,543063,5/17/18,Y,C,sfn,TRUE
2018048876,San Francisco Giants Manager Bruce Bochy ejected by HP umpire Chris Segal.  ,774,201800634,111136,5/17/18,Y,C,sfn,TRUE
2018049267,San Diego Padres shortstop Freddy Galvis ejected by HP umpire Will Little.  ,577,201800639,520471,5/17/18,Y,C,sdn,FALSE
2018049415,Texas Rangers Manager Jeff Banister ejected by HP umpire Paul Nauert.  ,537,201800641,110529,5/17/18,Y,I,tex,FALSE
2018051960,Chicago Cubs left fielder Kyle Schwarber ejected by HP umpire John Tumpane.  ,442,201800675,656941,5/20/18,Y,IC,chn,FALSE
2018053077,Baltimore Orioles designated hitter Mark Trumbo ejected by HP umpire Jeremie Rehak.  ,555,201800690,444432,5/21/18,Y,C,bal,FALSE
2018053629,Milwaukee Brewers Manager Craig Counsell ejected by HP umpire Angel Hernandez.  ,517,201800698,112736,5/22/18,Y,I,mil,TRUE
2018054269,New York Yankees Manager Aaron Boone ejected by HP umpire Pat Hoberg.  ,386,201800707,111213,5/22/18,Y,C,nya,FALSE
2018054504,Seattle Mariners Manager Scott Servais ejected by HP umpire Brian Knight.  ,544,201800710,122011,5/22/18,Y,C,sea,FALSE
2018059042,Houston Astros Manager AJ Hinch ejected by HP umpire Tony Randazzo.  ,330,201800771,134460,5/27/18,Y,C,hou,FALSE
2018059754,Los Angeles Angels catcher Martin Maldonado ejected by HP umpire Mark Ripperger.  ,440,201800780,455117,5/28/18,Y,C,laa,FALSE
2018059754,Los Angeles Angels Manager Mike Scioscia ejected by HP umpire Mark Ripperger.  ,442,201800780,121919,5/28/18,Y,C,laa,FALSE
2018059910,Pittsburgh Pirates Manager Clint Hurdle ejected by HP umpire Bill Welke.  ,460,201800782,116346,5/28/18,,,pit,TRUE
2018068898,Tampa Bay Rays center fielder Mallex Smith ejected by 3B umpire Tom Woodring.  ,445,201800900,605480,6/5/18,,,tba,FALSE
2018069669,Milwaukee Brewers Manager Craig Counsell ejected by HP umpire Quinn Wolcott.  ,549,201800910,112736,6/6/18,Y,C,mil,FALSE
2018071780,Seattle Mariners First Base Coach Chris Prieto ejected by HP umpire David Rackley.  ,569,201800938,408076,6/8/18,,,sea,FALSE
2018072736,New York Mets second baseman Asdrubal Cabrera ejected by HP umpire John Tumpane.  ,570,201800950,452678,6/9/18,Y,C,nyn,TRUE
2018073673,Texas Rangers Manager Jeff Banister ejected by 3B umpire Sam Holbrook.  ,680,201800962,110529,6/10/18,,,tex,TRUE
2018074765,San Francisco Giants pitcher Madison Bumgarner ejected by HP umpire Jeremie Rehak.  ,431,201800977,518516,6/11/18,Y,C,sfn,FALSE
2018075506,New York Mets Manager Mickey Callaway ejected by HP umpire Stu Scheurwater.  ,314,201800987,209068,6/12/18,,,nyn,FALSE
2018076110,Boston Red Sox pitcher Chris Sale ejected by HP umpire Brian Knight.  ,511,201800995,519242,6/13/18,Y,C,bos,FALSE
2018076879,Los Angeles Dodgers left fielder Matt Kemp ejected by HP umpire Sean Barber.  ,189,201801006,461314,6/13/18,,,lan,TRUE
2018076879,Texas Rangers catcher Robinson Chirinos ejected by HP umpire Sean Barber.  ,191,201801006,455139,6/13/18,,,tex,FALSE
2018078657,San Diego Padres Manager Andy Green ejected by HP umpire Joe West.  ,288,201801029,433477,6/15/18,,,sdn,FALSE
2018080496,Kansas City Royals designated hitter Mike Moustakas ejected by HP umpire John Tumpane.  ,205,201801054,519058,6/17/18,Y,IC,kca,TRUE
2018080515,Kansas City Royals pitcher Danny Duffy ejected by HP umpire John Tumpane.  ,359,201801054,518633,6/17/18,Y,IC,kca,TRUE
2018080729,New York Mets pitcher Jason Vargas ejected by HP umpire Jim Reynolds.  ,239,201801057,450306,6/17/18,Y,IC,nyn,FALSE
2018081567,Colorado Rockies Manager Bud Black ejected by 1B umpire Bill Welke.  ,253,201801068,111034,6/18/18,,,col,TRUE
2018082370,Los Angeles Dodgers Manager Dave Roberts ejected by HP umpire Tripp Gibson III.  ,377,201801078,150353,6/19/18,Y,C,lan,FALSE
2018082370,Los Angeles Dodgers left fielder Matt Kemp ejected by HP umpire Tripp Gibson III.  ,379,201801078,461314,6/19/18,Y,C,lan,FALSE
2018082404,Los Angeles Dodgers catcher Yasmani Grandal ejected by HP umpire Tripp Gibson III.  ,694,201801078,518735,6/19/18,Y,C,lan,FALSE
2018082513,Miami Marlins pitcher Dan Straily ejected by HP umpire Andy Fletcher.  ,165,201801080,573185,6/19/18,,,mia,FALSE
2018082513,Miami Marlins Manager Don Mattingly ejected by HP umpire Andy Fletcher.  ,167,201801080,118443,6/19/18,,,mia,FALSE
2018082978,Houston Astros left fielder Marwin Gonzalez ejected by HP umpire Pat Hoberg.  ,241,201801086,503556,6/19/18,Y,C,hou,TRUE
2018083351,Chicago White Sox Manager Rick Renteria ejected by HP umpire Will Little.  ,385,201801091,121075,6/20/18,Y,I,cha,FALSE
2018084065,Kansas City Royals shortstop Alcides Escobar ejected by HP umpire Chad Fairchild.  ,484,201801100,444876,6/20/18,Y,C,kca,TRUE
2018085817,St.   Louis Cardinals center fielder Tommy Pham ejected by HP umpire Tim Timmons.  ,26,201801123,502054,6/22/18,Y,I,stl,FALSE
2018086205,Chicago Cubs Bench Coach Brandon Hyde ejected by HP umpire Greg Gibson.  ,259,201801128,492493,6/23/18,,,chn,FALSE
2018089082,Baltimore Orioles Manager Buck Showalter ejected by HP umpire Stu Scheurwater.  ,576,201801165,427469,6/25/18,,,bal,TRUE
2018089082,Baltimore Orioles pitcher Darren O'Day ejected by HP umpire Stu Scheurwater.  ,578,201801165,503285,6/25/18,,,bal,TRUE
2018090624,Cincinnati Reds first baseman Joey Votto ejected by HP umpire Carlos Torres.  ,20,201801186,458015,6/27/18,Y,C,cin,FALSE
2018090959,Minnesota Twins Third Base Coach Gene Glynn ejected by 3B umpire Gerry Davis.  ,344,201801190,427186,6/27/18,,,min,FALSE
2018090959,Minnesota Twins Manager Paul Molitor ejected by 3B umpire Gerry Davis.  ,350,201801190,119236,6/27/18,,,min,FALSE
2018091076,Detroit Tigers Manager Ron Gardenhire ejected by HP umpire Lance Barksdale.  ,187,201801192,114599,6/27/18,Y,IC,det,TRUE
2018091997,Chicago White Sox shortstop Tim Anderson ejected by 2B umpire Gerry Davis.  ,761,201801203,641313,6/28/18,,,cha,TRUE
2018093129,San Diego Padres Manager Andy Green ejected by HP umpire Angel Hernandez.  ,250,201801219,433477,6/29/18,,,sdn,TRUE
2018093635,Texas Rangers left fielder Ryan Rua ejected by HP umpire Joe West.  ,442,201801225,607387,6/30/18,Y,C,tex,TRUE
2018096845,Cincinnati Reds Interim Manager Jim Riggleman ejected by HP umpire Eric Cooper.  ,902,201801266,427427,7/3/18,,,cin,TRUE
2018098438,Los Angeles Dodgers pitcher Daniel Hudson ejected by 1B umpire Jeff Nelson.  ,425,201801287,543339,7/4/18,,,lan,TRUE
2018101119,New York Yankees pitcher CC Sabathia ejected by HP umpire Lance Barrett.  ,223,201801323,282332,7/7/18,Y,C,nya,FALSE
2018101120,Toronto Blue Jays Manager John Gibbons ejected by HP umpire Lance Barrett.  ,239,201801323,114744,7/7/18,Y,C,tor,TRUE
2018102326,Toronto Blue Jays First Base Coach Tim Leiper ejected by 1B umpire Bill Welke.  ,456,201801338,492502,7/8/18,,,tor,TRUE
2018102538,Arizona Diamondbacks center fielder A.  J.   Pollock ejected by HP umpire Jansen Visconti.  ,379,201801341,572041,7/8/18,Y,I,azn,FALSE
2018102799,Texas Rangers Manager Jeff Banister ejected by HP umpire Chris Segal.  ,102,201801344,110529,7/8/18,,,tex,FALSE
2018103145,Kansas City Royals Manager Ned Yost III ejected by HP umpire Will Little.  ,221,201801348,124681,7/9/18,Y,I,kca,FALSE
2018104487,Oakland Athletics Manager Bob Melvin ejected by HP umpire David Rackley.  ,255,201801366,118942,7/10/18,,,oak,FALSE
2018108561,Chicago White Sox Manager Rick Renteria ejected by HP umpire Adam Hamari.  ,285,201801418,121075,7/14/18,,,cha,TRUE
2018108780,New York Yankees Manager Aaron Boone ejected by HP umpire Ed Hickox.  ,314,201801421,111213,7/14/18,,,nya,FALSE
2018108852,San Francisco Giants first baseman Brandon Belt ejected by 3B umpire Greg Gibson.  ,301,201801422,474832,7/14/18,,,sfn,TRUE
2018110212,Minnesota Twins third baseman Eduardo Escobar ejected by HP umpire Ryan Additon.  ,549,201801440,500871,7/15/18,,,min,TRUE
2018112457,New York Mets Hitting Coach Pat Roessler ejected by HP umpire Larry Vanover.  ,117,201801469,504331,7/21/18,Y,C,nyn,FALSE
2018112480,New York Mets designated hitter Asdrubal Cabrera ejected by 3B umpire Hunter Wendelstedt.  ,298,201801469,452678,7/21/18,Y,C,nyn,FALSE
2018112802,Chicago Cubs second baseman Javier Baez ejected by HP umpire Will Little.  ,331,201801473,595879,7/21/18,,,chn,TRUE
2018112802,Chicago Cubs Manager Joe Maddon ejected by HP umpire Will Little.  ,333,201801473,427309,7/21/18,,,chn,TRUE
2018113470,Miami Marlins left fielder Cameron Maybin ejected by HP umpire Andy Fletcher.  ,222,201801482,457727,7/22/18,Y,I,mia,FALSE
2018114884,Washington Nationals Hitting Coach Kevin Long ejected by HP umpire Nic Lentz.  ,92,201801501,438989,7/23/18,Y,C,was,FALSE
2018116589,Toronto Blue Jays Manager John Gibbons ejected by HP umpire Sean Barber.  ,812,201801522,114744,7/25/18,Y,C,tor,TRUE
2018118897,Chicago White Sox Manager Rick Renteria ejected by 3B umpire Fieldin Culbreth.  ,32,201801553,121075,7/27/18,,,cha,TRUE
2018118897,Chicago White Sox Pitching Coach Don Cooper ejected by 3B umpire Fieldin Culbreth.  ,34,201801553,112653,7/27/18,,,cha,TRUE
2018125714,Boston Red Sox Manager Alex Cora ejected by HP umpire Adam Hamari.  ,30,201801642,133321,8/3/18,,,bos,TRUE
2018126311,Chicago White Sox Manager Rick Renteria ejected by 1B umpire Jerry Meals.  ,304,201801650,121075,8/4/18,,,cha,FALSE
2018126465,Cincinnati Reds catcher Tucker Barnhart ejected by HP umpire Andy Fletcher.  ,300,201801652,571466,8/4/18,Y,C,cin,FALSE
2018129435,Toronto Blue Jays pitcher Ryan Tepera ejected by HP umpire Ed Hickox.  ,507,201801691,572193,8/7/18,Y,IC,tor,TRUE
2018130450,Washington Nationals left fielder Juan Soto ejected by HP umpire Greg Gibson.  ,388,201801704,665742,8/8/18,Y,C,was,TRUE
2018130450,Washington Nationals Hitting Coach Kevin Long ejected by HP umpire Greg Gibson.  ,390,201801704,438989,8/8/18,Y,C,was,TRUE
2018131801,Minnesota Twins Hitting Coach James Rowson ejected by HP umpire Adrian Johnson.  ,461,201801722,494875,8/9/18,Y,I,min,FALSE
2018131994,Houston Astros pitcher Justin Verlander ejected by HP umpire Nic Lentz.  ,144,201801725,434378,8/9/18,,,hou,TRUE
2018133251,Chicago Cubs Manager Joe Maddon ejected by HP umpire Bill Miller.  ,460,201801741,427309,8/10/18,,,chn,TRUE
2018134200,Kansas City Royals pitcher Danny Duffy ejected by 1B umpire Adam Hamari.  ,364,201801754,518633,8/11/18,,,kca,TRUE
2018135369,St.   Louis Cardinals pitcher Tyler Webb ejected by HP umpire Adam Hamari.  ,629,201801769,643778,8/12/18,,,stl,FALSE
2018136981,Chicago Cubs Manager Joe Maddon ejected by HP umpire Phil Cuzzi.  ,358,201801791,427309,8/14/18,Y,I,chn,TRUE
2018136998,Chicago Cubs second baseman Ben Zobrist ejected by HP umpire Phil Cuzzi.  ,513,201801791,450314,8/14/18,Y,I,chn,TRUE
2018137267,San Francisco Giants catcher Nick Hundley ejected by HP umpire Eric Cooper.  ,434,201801795,460026,8/14/18,,,sfn,FALSE
2018137267,Los Angeles Dodgers right fielder Yasiel Puig ejected by HP umpire Eric Cooper.  ,436,201801795,624577,8/14/18,,,lan,TRUE
2018137886,Miami Marlins pitcher Jose Urena ejected by HP umpire Chad Fairchild.  ,45,201801804,570632,8/15/18,,,mia,FALSE
2018137886,Atlanta Braves Manager Brian Snitker ejected by 3B umpire Paul Nauert.  ,47,201801804,492535,8/15/18,,,atl,TRUE
2018139503,Arizona Diamondbacks shortstop Nick Ahmed ejected by HP umpire James Hoye.  ,210,201801824,605113,8/17/18,Y,C,azn,FALSE
2018140115,Miami Marlins Manager Don Mattingly ejected by HP umpire Ben May.  ,210,201801832,118443,8/17/18,Y,IC,mia,FALSE
2018141298,Milwaukee Brewers Manager Craig Counsell ejected by HP umpire Cory Blaser.  ,56,201801848,112736,8/18/18,,,mil,FALSE
2018142766,Toronto Blue Jays Manager John Gibbons ejected by 1B umpire Jansen Visconti.  ,507,201801867,114744,8/19/18,,,tor,FALSE
2018143227,Seattle Mariners Manager Scott Servais ejected by HP umpire Mike Muchlinski.  ,539,201801873,122011,8/20/18,Y,C,sea,TRUE
2018146810,Kansas City Royals Bench Coach Dale Sveum ejected by HP umpire Ramon De Jesus.  ,478,201801921,123011,8/24/18,Y,C,kca,TRUE
2018148097,Los Angeles Angels pitcher Deck McGuire ejected by HP umpire Bruce Dreckman.  ,605,201801937,592547,8/25/18,,,laa,FALSE
2018148097,Los Angeles Angels Manager Mike Scioscia ejected by HP umpire Bruce Dreckman.  ,607,201801937,121919,8/25/18,,,laa,FALSE
2018151683,Washington Nationals first baseman Mark Reynolds ejected by HP umpire Sam Holbrook.  ,451,201801984,448602,8/28/18,Y,I,was,FALSE
2018153597,Houston Astros Manager AJ Hinch ejected by HP umpire Eric Cooper.  ,182,201802009,134460,8/31/18,Y,I,hou,TRUE
2018153851,Boston Red Sox shortstop Xander Bogaerts ejected by HP umpire Will Little.  ,548,201802012,593428,8/31/18,Y,I,bos,FALSE
2018153852,Boston Red Sox pitcher Rick Porcello ejected by HP umpire Will Little.  ,564,201802012,519144,8/31/18,Y,C,bos,FALSE
2018154127,New York Yankees Manager Aaron Boone ejected by HP umpire Nic Lentz.  ,279,201802016,111213,8/31/18,Y,C,nya,TRUE
2018154159,Detroit Tigers Manager Ron Gardenhire ejected by 1B umpire Paul Nauert.  ,562,201802016,114599,8/31/18,,,det,FALSE
2018154217,Washington Nationals catcher Matt Wieters ejected by HP umpire Chad Whitson.  ,392,201802017,446308,8/31/18,Y,C,was,TRUE
2018156535,Minnesota Twins pitcher Matt Belisle ejected by HP umpire Alan Porter.  ,443,201802048,279571,9/2/18,,,min,FALSE
2018156545,Minnesota Twins pitcher Addison Reed ejected by HP umpire Alan Porter.  ,542,201802048,592665,9/2/18,,,min,FALSE
2018157204,Chicago Cubs Manager Joe Maddon ejected by HP umpire Gabe Morales.  ,539,201802057,427309,9/3/18,Y,C,chn,FALSE
2018157205,Chicago Cubs pitcher Carl Edwards ejected by HP umpire Gabe Morales.  ,552,201802057,605218,9/3/18,Y,C,chn,FALSE
2018160262,Atlanta Braves Manager Brian Snitker ejected by HP umpire Mark Ripperger.  ,427,201802098,492535,9/6/18,Y,C,atl,FALSE
2018160279,Arizona Diamondbacks right fielder Steven Souza Jr.   ejected by HP umpire Mark Ripperger.  ,583,201802098,519306,9/6/18,Y,C,azn,FALSE
2018160653,Atlanta Braves center fielder Ender Inciarte ejected by HP umpire Doug Eddings.  ,273,201802103,542255,9/7/18,,,atl,FALSE
2018160688,Atlanta Braves Hitting Coach Kevin Seitzer ejected by HP umpire Doug Eddings.  ,598,201802103,121983,9/7/18,Y,C,atl,FALSE
2018161069,Colorado Rockies Manager Bud Black ejected by HP umpire Andy Fletcher.  ,342,201802108,111034,9/7/18,,,col,TRUE
2018161456,San Francisco Giants Manager Bruce Bochy ejected by HP umpire Adam Hamari.  ,597,201802113,111136,9/7/18,Y,C,sfn,FALSE
2018163425,New York Yankees left fielder Brett Gardner ejected by HP umpire Jeremie Rehak.  ,582,201802139,458731,9/9/18,Y,C,nya,FALSE
2018163633,Milwaukee Brewers Manager Craig Counsell ejected by HP umpire Tom Hallion.  ,370,201802142,112736,9/9/18,,,mil,TRUE
2018163633,Milwaukee Brewers pitcher Wade Miley ejected by HP umpire Tom Hallion.  ,372,201802142,489119,9/9/18,,,mil,TRUE
2018163633,Milwaukee Brewers catcher Jacob Nottingham ejected by HP umpire Tom Hallion.  ,374,201802142,641924,9/9/18,,,mil,TRUE
2018163724,St.   Louis Cardinals Manager Mike Shildt ejected by HP umpire Lance Barrett.  ,556,201802143,492917,9/9/18,Y,I,stl,FALSE
2018163724,St.   Louis Cardinals designated hitter Matt Carpenter ejected by HP umpire Lance Barrett.  ,558,201802143,572761,9/9/18,Y,I,stl,FALSE
2018164842,Tampa Bay Rays Manager Kevin Cash ejected by HP umpire Mark Carlson.  ,449,201802158,408211,9/11/18,,,tba,TRUE
2018165049,New York Mets third baseman Todd Frazier ejected by HP umpire Dan Bellino.  ,360,201802161,453943,9/11/18,Y,I,nyn,TRUE
2018169210,Minnesota Twins Manager Paul Molitor ejected by HP umpire Ben May.  ,285,201802217,119236,9/15/18,,,min,FALSE
2018169216,Minnesota Twins Third Base Coach Gene Glynn ejected by 1B umpire Cory Blaser.  ,336,201802217,427186,9/15/18,,,min,FALSE
2018169396,Oakland Athletics Manager Bob Melvin ejected by HP umpire Larry Vanover.  ,597,201802219,118942,9/15/18,Y,I,oak,FALSE
2018169446,Pittsburgh Pirates catcher Francisco Cervelli ejected by HP umpire Tripp Gibson III.  ,344,201802220,465041,9/15/18,Y,C,pit,FALSE
2018169446,Pittsburgh Pirates Manager Clint Hurdle ejected by HP umpire Tripp Gibson III.  ,347,201802220,116346,9/15/18,Y,C,pit,FALSE
2018169647,Toronto Blue Jays Manager John Gibbons ejected by HP umpire Roberto Ortiz.  ,132,201802223,114744,9/15/18,Y,C,tor,FALSE
2018169647,Toronto Blue Jays catcher Luke Maile ejected by HP umpire Roberto Ortiz.  ,134,201802223,571912,9/15/18,Y,C,tor,FALSE
2018170736,San Diego Padres Manager Andy Green ejected by 3B umpire Fieldin Culbreth.  ,512,201802237,433477,9/16/18,,,sdn,TRUE
2018170852,Washington Nationals Bench Coach Chip Hale ejected by HP umpire Phil Cuzzi.  ,301,201802239,115330,9/16/18,Y,C,was,FALSE
2018174427,New York Mets Manager Mickey Callaway ejected by HP umpire D.  J.   Reyburn.  ,622,201802286,209068,9/20/18,Y,C,nyn,FALSE
2018174452,Washington Nationals right fielder Bryce Harper ejected by HP umpire D.  J.   Reyburn.  ,843,201802286,547180,9/20/18,Y,I,was,TRUE
2018174574,Tampa Bay Rays right fielder Carlos Gomez ejected by HP umpire Andy Fletcher.  ,374,201802288,460576,9/20/18,Y,I,tba,FALSE
2018175198,Milwaukee Brewers third baseman Travis Shaw ejected by HP umpire Marty Foster.  ,458,201802296,543768,9/21/18,Y,C,mil,FALSE
2018176089,Chicago White Sox shortstop Tim Anderson ejected by 2B umpire Joe West.  ,651,201802307,641313,9/22/18,,,cha,TRUE
2018176089,Chicago White Sox Manager Rick Renteria ejected by 2B umpire Joe West.  ,653,201802307,121075,9/22/18,,,cha,TRUE
2018178330,Los Angeles Dodgers left fielder Joc Pederson ejected by HP umpire Joe West.  ,628,201802337,592626,9/24/18,Y,C,lan,FALSE
2018179555,St.   Louis Cardinals third baseman Matt Carpenter ejected by HP umpire Will Little.  ,542,201802353,572761,9/25/18,Y,C,stl,FALSE
2018179555,St.   Louis Cardinals Manager Mike Shildt ejected by HP umpire Will Little.  ,544,201802353,492917,9/25/18,Y,C,stl,FALSE
2018181576,New York Yankees pitcher CC Sabathia ejected by HP umpire Vic Carapazza.  ,389,201802379,282332,9/27/18,,,nya,FALSE
2018181576,New York Yankees Manager Aaron Boone ejected by HP umpire Vic Carapazza.  ,391,201802379,111213,9/27/18,,,nya,FALSE
